calls_count_in_weekdays,calls_count_out_weekdays,calls_count_in_weekends,calls_count_out_weekends,DATA_VOLUME_WEEKDAYS,DATA_VOLUME_WEEKENDS,sim_count,AVG_ARPU,ROUM,phone_value,car,gender,lifetime,how_long_same_model,ecommerce_score,fb_volume,instagram_volume,intagram_count,viber_volume,youtube_volume,google_volume,gmail_volume,skype_volume,twitter_volume,whatsapp_volume,applemaps_volume,telegram_volume,target,OS_Android,OS_Feature_Phone,OS_iOS,Fuel_Activity_Score,Is_Driver,Gamer_Score,Is_Gamer,Dating_App_User,White_Collar_Worker,Taxi_User,Niche_Social_User,Paid_Content_User,fb_Content_Heaviness,viber_Content_Heaviness,youtube_Content_Heaviness,google_Content_Heaviness,gmail_Content_Heaviness,skype_Content_Heaviness,twitter_Content_Heaviness,whatsapp_Content_Heaviness,applemaps_Content_Heaviness,telegram_Content_Heaviness,Financial_Activity_Score,Bank_Diversity,Has_Privat,Has_Oschad,Has_Alfa,Has_Raiffeisen,Commute_Distance_KM,Is_Big_City,City_Population_Proxy,Raion_Density,Weekend_Calls_Share,Weekend_Data_Share,Avg_Call_Duration_Weekdays,Avg_Call_Duration_Weekends,Digital_Introvert_Score,Brand_Huawei,Brand_Lenovo,Brand_Other,Brand_Samsung,Brand_Xiaomi,SCORING_Numeric,Is_Big_City_WORK,City_Population_Proxy_WORK,Raion_Density_WORK,Oblast_Density_HOME,Oblast_Density_WORK,Tech_Refresh_Rate,Affluence_Index
5.13,3.61,2.63,2.0,20.346,32.038000000000004,2.0,18.211058333,0.0,3.0,0,1,149.06666667,25.0,1,0.1362,0.3827,51.0,2.074,0.1776,11.3094,0.0102,0.0048,0.0016,0.0,0.0,0.0,5,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.01689616672869371,0.0335756261028638,0.03093537711200139,0.058112850763831436,0.012577065351418002,0.009213051823416505,0.012213740458015267,0.0,0.0,0.0,2.0,1,1,0,0,0,6.772652012009362,0,1,39,0.3462717822152419,0.6115872864369573,3.9185447889257516,5.305765493413949,3.6453723034098813,0,0,0,0,1,1.0,0,8,41,1435,1428,0.16659262549607748,36.422116666
7.65,2.22,8.5,1.25,0.0,0.0,2.0,21.307333333,0.0,3.0,0,1,136.46666667,25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1,1,0,0,0,0.0,0,12,127,0.49691656898221287,0.0,2.7826967885725864,4.0953748333504265,0.0,0,0,0,1,0,1.0,0,7,114,1801,1813,0.18186226963671528,42.614666666
3.39,1.61,5.13,1.25,0.0,0.0,1.0,60.884825,0.0,4.0,0,0,25.866666667,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,15,15,0.5605834285212197,0.0,3.843631273745251,2.4279893433631092,0.0,0,0,0,1,0,1.0,0,17,17,627,647,0.7816377171118903,60.884825
2.35,6.39,2.88,5.5,0.0,0.0,1.0,64.583083333,0.0,4.0,1,0,175.3,25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,6.0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,1,0,0,0,1.048155617403659,0,28,28,0.4894573915075053,0.0,5.351103992678183,2.9626536212862433,0.0,0,0,0,1,0,2.0,0,27,27,1435,1428,0.14180374361883152,64.583083333
15.43,9.61,2.75,1.25,8.36,2.47,2.0,67.583008333,0.0,3.0,0,1,168.63333333,17.0,0,0.1171,0.0,0.0,1.162,0.0723,3.122,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.005742729635623558,0.02388440114283365,0.009916335207790427,0.03048203005243065,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,0,0,1,0,4.9887066463720995,0,253,253,0.1377363038462863,0.22804911827162777,1.6007347949363047,2.9540114971257183,0.36051930758988016,1,0,0,0,0,2.0,0,263,263,397,391,0.10021615248772285,135.166016666
0.04,0.22,0.0,0.13,36.315,28.593000000000004,2.0,103.749725,0.0,3.0,1,0,154.26666667,12.0,0,0.5251,0.0124,0.23,0.7402,8.5778,5.9084,0.3723,0.0058,0.0643,0.0,0.0,0.0,4,1,0,0,0.0,0,0.0,0,0,1,0,0,0,0.03042118069636753,0.043538615375566136,0.47231980617807384,0.025667380566572976,0.043235396585762406,0.012058212058212057,0.01879567377959661,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,113,114,0.33248081841432225,0.4405090203207568,4.080459770114942,0.5419847328244274,46.696402877697835,0,0,0,0,1,3.0,0,117,117,880,876,0.07728638900649878,207.49945
7.61,5.61,5.88,5.25,12.594,10.656,2.0,56.977925,0.0,3.0,1,1,130.2,1.0,0,1.9884,0.0,0.0,0.8293,0.1098,3.2981,0.0,0.0185,0.0,0.0,0.0,0.0,3,1,0,0,1.0,1,0.0,0,0,1,0,0,0,0.018879425755547328,0.018572932297149004,0.040058372856621664,0.019533762533981675,0.0,0.012163050624589087,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,11.959441587077462,0,1,26,0.457065418257977,0.45830286869381964,3.588609031086907,3.386757703710359,0.9171597633136094,0,0,0,1,0,3.0,0,18,24,533,529,0.007621951219512196,113.95585
6.83,10.22,5.63,8.25,15.208,4.761,2.0,69.66623333300001,0.0,3.0,0,1,167.5,25.0,0,0.0711,0.0,0.0,0.296,8.9175,1.6069,0.0101,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0.0,0,0.0,0,0,1,0,0,0,0.009033159700165163,0.046315130652480045,0.3310010764262648,0.04570120303745628,0.028774928774928776,0.0,0.0,0.0,0.0,0.0,4.0,1,1,0,0,0,0.0,1,670,676,0.448740745530374,0.23840761141712566,1.8239399448712683,1.9435919602334133,0.6253993109927968,0,0,0,1,0,2.0,1,698,702,936,945,0.14836795252225518,139.33246666600002
13.91,16.09,7.88,4.63,15.834,16.967,2.0,131.23095,0.0,3.0,1,0,192.43333333,25.0,0,0.8536,0.0015,0.1,0.8659,0.9333,2.8512,0.0,0.0,0.0681,0.4314,0.0,0.0,6,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.02013634969686962,0.014715929368977414,0.27281496638409825,0.022409632872491765,0.0,0.0,0.023970432946145724,0.5821862348178137,0.0,0.0,29.0,1,0,1,0,0,4.875545613948894,1,1281,1281,0.2942767754228317,0.5172550454240594,2.0518649378354055,1.7767564543201984,0.7538726729487474,0,0,0,1,0,3.0,1,1325,1325,1801,1813,0.12924349474632504,262.4619
9.48,6.78,8.38,4.0,0.0,0.0,1.0,79.50143333300001,1.0,4.0,1,1,208.16666667,25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,1,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,3,1,0,1,0,0.5452458746578788,1,2741,2741,0.43224747739254915,0.0,3.227230797613922,2.5145787900815764,0.0,0,0,0,1,0,4.0,1,2907,2907,2741,2907,0.11952191234869287,79.50143333300001
4.74,4.61,3.75,5.38,16.227999999999998,11.173,1.0,43.649408333,1.0,3.0,0,1,166.6,25.0,1,0.9081,0.0,0.0,1.3087,0.2883,1.3101,0.0,0.2474,0.0035,4.1999,0.0,0.0,3,1,0,0,0.0,0,0.0,0,0,1,0,0,0,0.057800267328623256,0.08048090523338046,0.07505857849518355,0.016978784619172897,0.0,0.013061612375270575,0.021739130434782608,0.6612974334750433,0.0,0.0,96.0,1,0,1,0,0,0.2147015807970016,1,1281,1281,0.4940208863156755,0.40774396029486903,3.86611057640894,4.349687876464791,1.4066221765913756,0,0,1,0,0,1.0,1,1325,1325,1801,1813,0.14916467780429596,87.298816666
2.87,1.48,1.5,1.5,0.0,0.0,1.0,50.957716667,0.0,3.0,0,1,80.633333333,25.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,1,670,676,0.4081077404434771,0.0,9.073316478970352,10.563812062645786,0.0,0,0,1,0,0,1.0,1,698,702,936,945,0.30624744793918435,101.915433334
0.43,0.48,0.13,0.75,0.0,0.0,2.0,50.323425,0.0,3.0,0,0,75.56666666699999,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,3,2,0.4913456169737577,0.0,2.3688254665203075,1.7968217934165722,0.0,0,0,0,1,0,1.0,0,5,2,1435,1428,0.2612102742696508,100.64685
6.91,7.74,7.13,6.63,1265.005,1473.154,1.0,171.43645,1.0,1.0,1,1,20.2,8.0,1,49.6035,1025.0997,1013.19,2.3247,1.6413,3.9786,0.0457,0.0,0.0101,5.1613,0.4265,0.0,2,0,0,1,0.0,0,0.0,0,1,1,0,0,0,0.17287003251539515,0.05314693308337715,0.3582842174197773,0.02545147484982824,0.23926701570680628,0.0,0.014205344585091421,0.6607732684675457,0.02072299693892425,0.0,74.0,1,1,0,0,0,0.0,1,1281,1281,0.4843194537327091,0.5380087357933795,2.2920619752917886,1.3584768548797328,93.10299217953077,0,0,0,0,0,3.0,1,1325,1325,1801,1813,0.37735849056603776,685.7458
32.17,34.26,16.75,16.75,335.05800000000005,140.437,2.0,649.46015833,1.0,2.0,1,0,73.1,10.0,1,16.5581,1.0152,128.16,31.8714,132.9342,19.2958,1.2091,0.0134,0.0079,1.8317,0.0,0.0018,4,1,0,0,0.0,0,0.0,0,0,1,1,0,0,0.08822470042252545,0.2624218820758989,2.962586080096276,0.04303054495663673,0.21900018112660752,0.009633357296908701,0.02250712250712251,0.08302887448438422,0.0,0.029508196721311476,8.0,1,1,0,0,0,3.2336237023351906,1,670,676,0.33523130960362646,0.29534843615929474,1.2075537023377636,1.2427390227157398,4.711136431189934,0,0,0,1,0,4.0,1,698,702,936,945,0.1349527665317139,1948.38047499
6.87,4.0,6.13,3.25,126.969,111.657,1.0,130.69539167,0.0,3.0,1,0,133.9,5.0,1,24.4062,12.7514,73.42,0.5028,23.0065,35.8788,0.1628,0.0004,0.0123,0.0,0.0,0.0,4,1,0,0,0.0,0,0.0,0,0,1,0,0,0,0.1927652415666885,0.015971538388234174,0.9585642264905628,0.13255012357719972,0.03847790120538879,0.006557377049180329,0.02117039586919105,0.0,0.0,0.0,12.0,1,1,0,0,0,0.0,1,1281,1281,0.4631870031109574,0.4679143600682237,2.9708398491399133,4.569342287602602,11.229458823529411,0,0,0,1,0,3.0,1,1325,1325,1801,1813,0.037064492216456635,261.39078334
1.13,1.13,0.5,0.0,0.0,0.0,2.0,13.74985,0.0,3.0,0,0,170.1,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,43.324164977533414,0,307,310,0.1810938065918146,0.0,1.420168067226891,0.3253493013972056,0.0,0,1,0,0,0,1.0,0,12,33,627,876,0.03506721215663355,27.4997
1.09,1.65,0.88,0.88,0.0,0.0,1.0,18.217725,0.0,3.0,0,1,84.833333333,25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,1,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1,0,1,0,0,0.0,1,1281,1281,0.39102421684070204,0.0,3.0930317402407876,0.9500283929585464,0.0,0,0,1,0,0,1.0,1,1325,1325,1801,1813,0.29126213592346123,36.43545
2.22,1.09,0.75,0.5,0.0,0.0,2.0,44.729891667,0.0,3.0,1,0,190.06666667,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2,1,0,0,1,0.0,1,266,269,0.2740627055470291,0.0,1.7296889157354272,1.2653876898481216,0.0,0,0,0,1,0,3.0,1,271,273,413,406,0.005233775296489293,89.459783334
3.96,1.7,4.5,1.5,0.0,0.0,1.0,28.289241667,0.0,4.0,0,0,55.866666667,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,5,1,0,1,1,0.0,1,1281,1281,0.5145356315924878,0.0,2.9985868221162337,2.2434594234294285,0.0,0,0,1,0,0,1.0,1,1325,1325,1801,1813,0.24618991793525094,28.289241667
10.7,10.83,2.75,5.88,5.983,107.485,1.0,79.18815,0.0,3.0,0,1,169.3,17.0,0,0.1712,6.6178,4.81,0.2497,20.1026,1.4854,0.075,0.0,0.0022,0.1944,0.0,0.0,4,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.018546203011591378,0.04372264051829802,1.1369605791527628,0.042597000372802625,0.3246753246753247,0.0,0.02178217821782178,0.04740307242136064,0.0,0.0,96.0,3,1,0,0,0,3.786232344658084,0,161,168,0.2861310964490567,0.9472631291365923,2.127769262923227,2.552311435523115,3.6414634146341465,0,0,1,0,0,2.0,0,166,172,880,876,0.09982384028185554,158.3763
4.3,4.43,4.25,3.25,123.421,99.221,1.0,159.68553333,1.0,2.0,1,0,154.36666667,25.0,1,4.7816,6.032,26.94,0.1028,13.6488,8.9517,1.202,0.021,0.0051,0.006,0.4359,0.0173,5,0,0,1,5.0,1,0.0,0,0,1,0,1,1,0.1479409671730454,0.01742077613963735,1.9579400372973748,0.04044119972351605,0.04500018718879862,0.011595803423522916,0.014529914529914532,0.031413612565445025,0.01796710770372202,0.026574500768049153,186.0,2,1,0,0,0,10.673224489590009,0,249,249,0.46207873821699214,0.4456506604743918,0.9486885809185662,1.039328089588055,12.921764364480557,0,0,0,0,0,4.0,0,3,18,334,336,0.1609096760317333,479.05659999
8.65,15.22,3.0,7.0,0.0,0.0,1.0,66.624075,1.0,4.0,1,0,185.86666667,25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,7.0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1,1,0,0,0,0.34608872913948874,0,5,11,0.29523781405922467,0.0,1.659838297515814,1.9048095190480954,0.0,0,0,1,0,0,4.0,0,5,11,692,683,0.13378523010820934,66.624075
6.87,10.48,6.13,4.63,0.433,0.997,2.0,157.72536667,0.0,3.0,1,1,59.233333333,22.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1,0,1.0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2,1,0,0,0,3.5227081197236543,0,253,253,0.38276831133719896,0.6967155835080364,1.1012621750907727,0.5089675680698821,0.04912401236688423,0,0,1,0,0,3.0,0,263,263,397,391,0.3652462645288614,315.45073334
0.91,1.04,0.38,1.0,0.0,0.0,2.0,8.1664583333,0.0,4.0,0,1,154.06666667,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.186819576099471,0,40,45,0.41429000300210145,0.0,2.1799077396207074,3.738595220854454,0.0,0,0,1,0,0,1.0,0,38,45,1801,1813,0.10963026654966401,8.1664583333
3.83,3.04,1.25,0.38,0.0,0.0,2.0,179.46725,0.0,3.0,1,1,204.8,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,0,10.0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,1,1,0,0,0,0.0,0,5,106,0.19174214798259023,0.0,3.7412312618250616,2.6646229307173517,0.0,0,0,0,0,1,3.0,0,4,79,922,763,0.048590864917395525,358.9345
1.48,4.13,0.75,3.5,1.235,0.0,2.0,24.749808333,0.0,3.0,0,1,155.2,11.0,0,0.0397,0.0253,1.42,0.0069999999999999,0.0274,0.1707,0.0,0.0,0.0006,0.0,0.0,0.0,6,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.02854061826024443,0.0035514967021815836,0.026576139670223087,0.019027979043584883,0.0,0.0,0.009836065573770491,0.0,0.0,0.0,10.0,2,1,1,0,0,34.12163204061789,0,38,38,0.43099077172700545,0.0,4.063090358224916,7.879557751117385,0.11372007366482506,0,0,0,0,1,1.0,0,66,97,627,876,0.07042253521126761,49.499616666
1.3,1.83,0.25,1.75,0.0,0.0,2.0,8.7202,0.0,3.0,0,1,149.23333333,25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,0,1,0,0,0.0,0,307,310,0.3897875657766517,0.0,3.7384222293197062,2.4432783608195905,0.0,0,0,0,1,0,1.0,0,314,317,627,647,0.16640781007691166,17.4404
1.65,0.83,1.5,1.25,0.0,0.0,2.0,46.271666667,0.0,3.0,0,1,108.8,22.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1,0,3.0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.2071980609287394,0,307,310,0.5257121009367233,0.0,3.2035469568722292,4.548891312250089,0.0,0,0,1,0,0,3.0,0,314,317,627,647,0.20036429872495448,92.543333334
2.74,1.57,0.88,0.38,23.483,103.793,2.0,70.007008333,0.0,3.0,1,0,138.8,25.0,1,2.974,0.0,0.0,0.5347,27.1575,3.4849,0.4745,0.0086,0.0072,0.7739,0.0,0.0,4,1,0,0,0.0,0,0.0,0,0,1,0,0,0,0.10188071665924428,0.02780406635120378,0.5065658167167186,0.018752051484871475,0.015420363329108575,0.008105560791705938,0.012392426850258176,0.07476572311853928,0.0,0.0,0.0,0,0,0,0,0,0.3755593825914403,0,3,41,0.22617124394184165,0.8154890514389873,2.419160287636279,1.2934179222839017,19.372298325722983,0,0,0,1,0,3.0,0,3,44,936,945,0.17882689556509299,140.014016666
4.17,3.96,2.63,3.38,162.15,66.063,2.0,69.978341667,0.0,3.0,0,1,107.93333333,10.0,1,22.6413,70.8734,154.16,0.1786,0.7175,10.2805,0.1081,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.33217382374084886,0.0090334328056244,0.04104456266803958,0.08650634040440588,0.018013664389268453,0.0,0.0,0.0,0.0,0.0,17.0,2,1,0,1,0,6.24157278084337,1,947,958,0.4250053037267521,0.2894782966864434,4.05349895461813,5.8066877391449,15.073513870541616,0,0,0,0,1,2.0,1,957,970,1435,1428,0.09179926560868419,139.956683334
0.09,0.0,0.0,0.0,0.0,0.0,1.0,29.666191667,0.0,3.0,0,0,192.4,24.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.6216421629242617,0,3,4,0.0,0.0,0.5054945054945055,0.0,0.0,0,0,1,0,0,1.0,0,3,4,627,647,0.12409513960703206,59.332383334
20.7,22.78,11.38,12.63,57.895,127.191,1.0,156.43879167,0.0,3.0,1,0,63.666666667,16.0,0,15.0686,2.9760000000000004,92.94,2.9289,17.0988,13.8152,1.2136,0.0,0.0053,0.0005,0.0,0.0,4,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0536858568980444,0.03286062088386757,0.2883877822941087,0.022635957143863638,0.03515541264737406,0.0,0.02774869109947644,0.0049504950495049506,0.0,0.0,11.0,2,1,0,1,0,0.0,0,253,253,0.35575113718866214,0.6871957511872795,1.6874036935673054,1.5375036441630918,2.7023799094758356,0,0,0,0,1,3.0,0,263,263,397,391,0.24742268041109575,312.87758334
1.09,1.43,0.0,0.13,0.0,0.0,1.0,50.980366667,0.0,3.0,0,0,92.566666667,25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5.4587671466273475,0,365,394,0.049038098830629956,0.0,1.2205474018246727,0.6870229007633587,0.0,0,0,1,0,0,1.0,0,366,393,709,697,0.2671891699313602,101.960733334
3.7,2.65,1.88,0.5,0.0,0.0,1.0,16.104275,0.0,3.0,1,0,166.2,22.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,1,1,0,0,0,0.0,1,266,269,0.27259191387011794,0.0,1.272083136513935,0.77782444351113,0.0,0,0,1,0,0,2.0,1,271,273,413,406,0.13157894736842107,32.20855
1.87,2.35,2.5,2.88,0.0,0.0,2.0,44.754941667,1.0,3.0,0,1,74.966666667,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,1,2741,2741,0.5603582960108321,0.0,7.212745794835345,4.488756736666047,0.0,0,0,1,0,0,3.0,1,2907,2907,2741,2907,0.03949100482650509,89.509883334
5.96,13.0,1.75,3.0,0.0,0.0,1.0,82.195175,0.0,3.0,1,1,70.43333333300001,25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,0,4.0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,1,0,0,0,0.0,1,639,639,0.2003289612416178,0.0,2.218237434734455,1.8509787413176173,0.0,0,0,1,0,0,3.0,1,648,648,939,932,0.3499766682237516,164.39035
0.0,0.04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1,0,87.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1,1,0,0,0,4.691895404148424,1,670,676,0.0,0.0,3.7560975609756095,0.0,0.0,0,0,1,0,0,2.0,1,698,702,936,945,0.056818181818181816,0.0
4.22,2.91,3.5,2.88,0.976,0.58,2.0,0.0,0.0,3.0,1,0,187.33333333,18.0,0,0.0,0.0,0.0,0.0534,0.0,0.0059,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.013346663334166458,0.0,0.005560791705937795,0.0,0.0,0.0,0.0,0.0,0.0,118.0,2,1,0,1,0,11.273165429334593,1,1281,1281,0.4722078306565022,0.37251123956326265,1.782639181040527,1.963642062372669,0.10723638869745006,0,0,1,0,0,2.0,1,1325,1325,1801,1813,0.09557522124062966,0.0
0.17,0.09,0.13,0.25,13.267,82.82600000000002,2.0,0.9366416667,0.0,3.0,1,0,74.06666666699999,17.0,1,2.5534,0.0763,0.52,0.2065,0.2153,1.5772,0.0343,0.0,0.0129,0.0001,0.0,0.0,3,1,0,0,0.0,0,0.0,0,0,1,0,0,0,0.05911879789771018,0.019702318481060965,0.011143315563376636,0.01753594022748246,0.05036710719530102,0.0,0.009548482605477424,0.0016393442622950822,0.0,0.0,1.0,1,0,0,0,1,0.3755588436585043,0,1,2,0.592823712948518,0.8619268632797054,1.6245210727969348,0.38845144356955386,58.59329268292684,0,0,0,0,1,1.0,0,1,2,348,350,0.22646536411977594,1.8732833334
0.13,0.3,0.13,0.25,0.0,0.0,2.0,38.318675,0.0,4.0,0,1,129.8,25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,31,59,0.468557336621455,0.0,7.359628770301625,4.9763779527559056,0.0,0,0,1,0,0,1.0,0,37,60,709,697,0.19113149847094799,38.318675
3.22,2.35,2.38,2.25,44.12,31.63,2.0,77.950090909,0.0,3.0,1,0,10.833333333,8.0,1,3.7785,4.3186,52.65,0.229,9.7706,4.9739,0.1244,0.0,0.0934,0.0,0.0,0.0111,3,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0.041548916330368044,0.04923672328531498,0.18836344007248754,0.03170088144753698,0.029682653304700542,0.0,0.05073329712112982,0.0,0.0,0.024611973392461198,64.0,1,1,0,0,0,0.0,0,253,253,0.4538770708754044,0.4175522435347388,0.8415006282534554,1.0697473547829843,6.763392857142858,0,1,0,0,0,2.0,0,263,263,397,391,0.6760563380472128,155.900181818
2.52,2.83,0.25,0.63,1.012,2.82,1.0,46.601358333,1.0,2.0,0,1,145.1,25.0,0,0.0011,0.0,0.0,0.0469,0.0056,0.1482,0.02,0.0,0.0,0.0037,0.0686,0.0,5,0,0,1,0.0,0,0.0,0,0,0,0,0,0,0.008396946564885497,0.018603728679095596,0.024242424242424242,0.05348249729339589,0.013149243918474688,0.0,0.0,0.11935483870967742,0.020656428786510087,0.0,0.0,0,0,0,0,0,0.0,0,307,310,0.14122933718504252,0.7357161492303679,1.9009530928798357,18.551645856980702,0.5300138312586445,0,0,0,0,0,2.0,0,314,317,627,647,0.17111567419575635,139.804074999
6.83,10.26,4.5,8.38,262.506,192.044,1.0,854.808525,1.0,2.0,1,1,122.4,21.0,0,10.5035,4.1088,16.06,11.8232,61.6352,0.3183,0.0,8.7605,0.0018,0.2921,1.1623,0.017,5,0,0,1,0.0,0,0.0,0,0,1,0,0,0,0.10156061148122722,0.10306945279877257,0.469812715811298,0.02610942498564515,0.0,1.086775834263739,0.013740458015267175,0.275306314797361,0.032339111321332194,0.010752688172043012,2.0,1,1,0,0,0,0.0,1,670,676,0.4297487571318942,0.42249164560192376,1.783921362120414,2.0661439329244624,14.677106877623507,0,0,0,0,0,4.0,1,698,702,936,945,0.17017828200972446,2564.425575
